2014-02-22T15:44:52.991536Z <001>    11 MB info    | loading project file ./13_00_01.0250.appleseed.jonathans-mbp-2_lan...
2014-02-22T16:08:16.866130Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape192_222_6.obj (1 object, 54 vertices, 104 triangles) in 0 ms.
2014-02-22T16:08:16.866281Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape193_223_6.obj (1 object, 54 vertices, 104 triangles) in 0 ms.
2014-02-22T16:08:16.866401Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape194_224_6.obj (1 object, 24 vertices, 36 triangles) in 0 ms.
2014-02-22T16:08:16.866620Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape195_225_6.obj (1 object, 54 vertices, 104 triangles) in 0 ms.
2014-02-22T16:08:16.866781Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape196_226_6.obj (1 object, 16 vertices, 24 triangles) in 0 ms.
2014-02-22T16:08:16.866938Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape197_227_6.obj (1 object, 16 vertices, 24 triangles) in 0 ms.
2014-02-22T16:08:16.867099Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape198_228_6.obj (1 object, 54 vertices, 104 triangles) in 0 ms.
2014-02-22T16:08:16.867216Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape199_229_6.obj (1 object, 24 vertices, 36 triangles) in 0 ms.
2014-02-22T16:08:16.867374Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape200_230_6.obj (1 object, 54 vertices, 104 triangles) in 0 ms.
2014-02-22T16:08:16.867484Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape201_231_6.obj (1 object, 16 vertices, 24 triangles) in 0 ms.
2014-02-22T16:08:16.867591Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape202_232_6.obj (1 object, 16 vertices, 24 triangles) in 0 ms.
2014-02-22T16:08:16.867771Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape203_233_6.obj (1 object, 54 vertices, 104 triangles) in 0 ms.
2014-02-22T16:08:16.867892Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape204_234_6.obj (1 object, 24 vertices, 36 triangles) in 0 ms.
2014-02-22T16:08:16.867999Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape205_235_6.obj (1 object, 16 vertices, 24 triangles) in 0 ms.
2014-02-22T16:08:16.868137Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape206_236_6.obj (1 object, 16 vertices, 24 triangles) in 0 ms.
2014-02-22T16:08:16.868291Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape207_237_6.obj (1 object, 54 vertices, 104 triangles) in 0 ms.
2014-02-22T16:08:16.868443Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape208_238_6.obj (1 object, 54 vertices, 104 triangles) in 0 ms.
2014-02-22T16:08:16.868542Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape209_239_6.obj (1 object, 8 vertices, 10 triangles) in 0 ms.
2014-02-22T16:08:16.868661Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCubeShape210_240_6.obj (1 object, 20 vertices, 36 triangles) in 0 ms.
2014-02-22T16:08:16.868860Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCylinderShape3_241_6.obj (1 object, 86 vertices, 168 triangles) in 0 ms.
2014-02-22T16:08:16.868985Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCylinderShape4_242_6.obj (1 object, 20 vertices, 34 triangles) in 0 ms.
2014-02-22T16:08:16.869104Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCylinderShape5_243_6.obj (1 object, 18 vertices, 32 triangles) in 0 ms.
2014-02-22T16:08:16.869259Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCylinderShape14_244_6.obj (1 object, 61 vertices, 115 triangles) in 0 ms.
2014-02-22T16:08:16.869385Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCylinderShape20_245_6.obj (1 object, 20 vertices, 36 triangles) in 0 ms.
2014-02-22T16:08:16.869510Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pCylinderShape21_246_6.obj (1 object, 20 vertices, 36 triangles) in 0 ms.
2014-02-22T16:08:16.869623Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape11_247_6.obj (1 object, 24 vertices, 22 triangles) in 0 ms.
2014-02-22T16:08:16.869788Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape12_248_6.obj (1 object, 94 vertices, 92 triangles) in 0 ms.
2014-02-22T16:08:16.869880Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape14_249_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.869970Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape17_250_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.870057Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape18_251_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.870144Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape19_252_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.870231Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape20_253_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.870326Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape21_254_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.870413Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape22_255_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.870501Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape23_256_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.870589Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape25_257_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.870693Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape26_258_6.obj (1 object, 14 vertices, 16 triangles) in 0 ms.
2014-02-22T16:08:16.870781Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape27_259_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.870868Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape28_260_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.870958Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape29_261_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.871045Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape30_262_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.871131Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape31_263_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.871219Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape32_264_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.871304Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape33_265_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.871484Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape34_266_6.obj (1 object, 72 vertices, 140 triangles) in 0 ms.
2014-02-22T16:08:16.871663Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape35_267_6.obj (1 object, 72 vertices, 140 triangles) in 0 ms.
2014-02-22T16:08:16.871842Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape38_268_6.obj (1 object, 72 vertices, 140 triangles) in 0 ms.
2014-02-22T16:08:16.872022Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape39_269_6.obj (1 object, 72 vertices, 140 triangles) in 0 ms.
2014-02-22T16:08:16.872278Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pPlaneShape40_270_6.obj (1 object, 170 vertices, 270 triangles) in 0 ms.
2014-02-22T16:08:16.873135Z <001>    16 MB warning | while loading mesh object "_Home_set_01_pasted__polySurface2_Home_set_01_pasted__polySurfaceShape2.0": 1 normal vector (out of 1,580) were null and have been replaced by arbitrary unit-length vectors.
2014-02-22T16:08:16.873169Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_pasted__polySurfaceShape2_271_6.obj (1 object, 476 vertices, 924 triangles) in 1 ms.
2014-02-22T16:08:16.873287Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape13_272_6.obj (1 object, 20 vertices, 18 triangles) in 0 ms.
2014-02-22T16:08:16.873387Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape3_273_6.obj (1 object, 6 vertices, 4 triangles) in 0 ms.
2014-02-22T16:08:16.873558Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape19_274_6.obj (1 object, 71 vertices, 100 triangles) in 0 ms.
2014-02-22T16:08:16.873678Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape41_275_6.obj (1 object, 24 vertices, 30 triangles) in 0 ms.
2014-02-22T16:08:16.873786Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape46_276_6.obj (1 object, 10 vertices, 8 triangles) in 0 ms.
2014-02-22T16:08:16.873906Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape49_277_6.obj (1 object, 24 vertices, 34 triangles) in 0 ms.
2014-02-22T16:08:16.874294Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape22_278_6.obj (1 object, 314 vertices, 450 triangles) in 0 ms.
2014-02-22T16:08:16.874487Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape61_279_6.obj (1 object, 96 vertices, 144 triangles) in 0 ms.
2014-02-22T16:08:16.874828Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape123_280_6.obj (1 object, 176 vertices, 332 triangles) in 0 ms.
2014-02-22T16:08:16.874977Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape53_281_6.obj (1 object, 40 vertices, 60 triangles) in 0 ms.
2014-02-22T16:08:16.875121Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape54_282_6.obj (1 object, 40 vertices, 60 triangles) in 0 ms.
2014-02-22T16:08:16.875265Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape55_283_6.obj (1 object, 40 vertices, 60 triangles) in 0 ms.
2014-02-22T16:08:16.875458Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape56_284_6.obj (1 object, 120 vertices, 138 triangles) in 0 ms.
2014-02-22T16:08:16.875635Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape91_285_6.obj (1 object, 86 vertices, 120 triangles) in 0 ms.
2014-02-22T16:08:16.875778Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape59_286_6.obj (1 object, 40 vertices, 60 triangles) in 0 ms.
2014-02-22T16:08:16.875957Z <001>    16 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape115_287_6.obj (1 object, 92 vertices, 134 triangles) in 0 ms.
2014-02-22T16:08:16.876841Z <001>    17 MB warning | while loading mesh object "_Home_set_01_polySurface66_Home_set_01_polySurfaceShape125.0": 12 polygonal faces (out of 536) could not be triangulated and have been replaced by zero-area triangles.
2014-02-22T16:08:16.876864Z <001>    17 MB warning | while loading mesh object "_Home_set_01_polySurface66_Home_set_01_polySurfaceShape125.0": 51 normal vectors (out of 1,938) were null and have been replaced by arbitrary unit-length vectors.
2014-02-22T16:08:16.876892Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_polySurfaceShape125_288_6.obj (1 object, 586 vertices, 1,054 triangles) in 1 ms.
2014-02-22T16:08:16.877070Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_pots_and_pans_geo_frying_panShape_289_6.obj (1 object, 64 vertices, 120 triangles) in 0 ms.
2014-02-22T16:08:16.877309Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_pots_and_pans_geo_milk_panShape_290_6.obj (1 object, 116 vertices, 208 triangles) in 0 ms.
2014-02-22T16:08:16.877540Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_pots_and_pans_geo_panShape_291_6.obj (1 object, 94 vertices, 184 triangles) in 0 ms.
2014-02-22T16:08:16.877734Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_pots_and_pans_geo_pan_lidShape_292_6.obj (1 object, 86 vertices, 160 triangles) in 0 ms.
2014-02-22T16:08:16.878033Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_pots_and_pans_geo_pasta_panShape_293_6.obj (1 object, 194 vertices, 368 triangles) in 0 ms.
2014-02-22T16:08:16.878312Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_pots_and_pans_geo_pasta_pan_lidShape_294_6.obj (1 object, 144 vertices, 280 triangles) in 0 ms.
2014-02-22T16:08:16.879739Z <001>    17 MB warning | while loading mesh object "_Home_set_01_radiator1_geo_radiator_Home_set_01_radiator1_geo_radiatorShape.0": 1 polygonal face (out of 1,063) could not be triangulated and have been replaced by zero-area triangles.
2014-02-22T16:08:16.879783Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_radiator1_geo_radiatorShape_295_6.obj (1 object, 1,134 vertices, 2,200 triangles) in 1 ms.
2014-02-22T16:08:16.879924Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_radio1_geo_radio_aerialShape_298_6.obj (1 object, 36 vertices, 68 triangles) in 0 ms.
2014-02-22T16:08:16.880034Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_radio1_geo_radio_aerial_twistShape_297_6.obj (1 object, 12 vertices, 20 triangles) in 0 ms.
2014-02-22T16:08:16.880224Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_radio1_geo_radio_bodyShape_296_6.obj (1 object, 99 vertices, 136 triangles) in 0 ms.
2014-02-22T16:08:16.880408Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_scissors_geo_scissors_topShape_300_373.obj (1 object, 72 vertices, 144 triangles) in 0 ms.
2014-02-22T16:08:16.880601Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_scissors_geo_scissors_bottomShape_299_6.obj (1 object, 81 vertices, 158 triangles) in 0 ms.
2014-02-22T16:08:16.880716Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_shoe_box_geo_shoe_boxShape_301_6.obj (1 object, 16 vertices, 28 triangles) in 0 ms.
2014-02-22T16:08:16.880830Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_shoe_box_geo_shoe_box_1Shape_302_6.obj (1 object, 16 vertices, 28 triangles) in 0 ms.
2014-02-22T16:08:16.881850Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_skateboard1_geo_skateboard_mainShape_303_6.obj (1 object, 784 vertices, 1,476 triangles) in 1 ms.
2014-02-22T16:08:16.883539Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_sofa1_geo_sofaShape_304_6.obj (1 object, 1,551 vertices, 3,086 triangles) in 2 ms.
2014-02-22T16:08:16.884125Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_toaster1_geo_toasterShape_305_6.obj (1 object, 475 vertices, 862 triangles) in 1 ms.
2014-02-22T16:08:16.884247Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_toolbox_geo_toolbox_doorShape_307_6.obj (1 object, 18 vertices, 28 triangles) in 0 ms.
2014-02-22T16:08:16.884367Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_toolbox_geo_toolbox_handleShape_308_6.obj (1 object, 24 vertices, 40 triangles) in 0 ms.
2014-02-22T16:08:16.884502Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_toolbox_geo_toolbox_hingeShape_309_6.obj (1 object, 28 vertices, 48 triangles) in 0 ms.
2014-02-22T16:08:16.884624Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_toolbox_geo_toolbox_handle_chromeShape_310_6.obj (1 object, 16 vertices, 20 triangles) in 0 ms.
2014-02-22T16:08:16.884806Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_toolbox_geo_toolboxShape_306_6.obj (1 object, 16 vertices, 28 triangles) in 0 ms.
2014-02-22T16:08:16.885063Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_wacom_tablet_geo_wacom_tabletShape_311_6.obj (1 object, 56 vertices, 108 triangles) in 0 ms.
2014-02-22T16:08:16.885493Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_wishbone_chair1_polySurfaceShape3_312_6.obj (1 object, 274 vertices, 480 triangles) in 0 ms.
2014-02-22T16:08:16.885649Z <001>    17 MB info    | loaded mesh file ./_geometry/Home_set_01_wacom_tablet_geo_wacom_penShape_313_6.obj (1 object, 52 vertices, 100 triangles) in 0 ms.
2014-02-22T16:08:16.885739Z <001>    17 MB info    | loaded mesh file ./_geometry/maya_area_light.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.885829Z <001>    17 MB info    | loaded mesh file ./_geometry/pPlaneShape1_314_373.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.885921Z <001>    17 MB info    | loaded mesh file ./_geometry/pPlaneShape4_315_6.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.886004Z <001>    17 MB info    | loaded mesh file ./_geometry/maya_area_light.obj (1 object, 4 vertices, 2 triangles) in 0 ms.
2014-02-22T16:08:16.909367Z <001>    18 MB info    | scene bounding box: (-998.657776, -1779.792114, -886.205139)-(714.439453, 819.048828, 1213.115356).
2014-02-22T16:08:16.909367Z <001>    18 MB info    | scene diameter: 4748.316123.
2014-02-22T16:08:16.910027Z <001>    18 MB info    | migrating project format from revision 2 to revision 3...
2014-02-22T16:08:16.910056Z <001>    18 MB info    | migrating project format from revision 3 to revision 4...
2014-02-22T16:08:16.910082Z <001>    18 MB info    | migrating project format from revision 4 to revision 5...
2014-02-22T16:08:16.910098Z <001>    18 MB info    | migrating project format from revision 5 to revision 6...
2014-02-22T16:08:16.910158Z <001>    18 MB info    | migrating project format from revision 6 to revision 7...
2014-02-22T16:08:16.910448Z <001>    18 MB info    | successfully loaded project file ./13_00_01.0373.appleseed.jonathans-mbp-2_lan in 109 ms (0 error, 0 warning).
2014-02-22T16:08:16.910762Z <001>    18 MB info    | rendering frame...
2014-02-22T16:08:16.912368Z <001>    18 MB info    | opening texture file ./_textures/coke_can_diff.exr for reading...
2014-02-22T16:08:16.912643Z <001>    18 MB info    | opening texture file ./_textures/coke_can_diff.exr for reading...
2014-02-22T16:08:16.912728Z <001>    18 MB info    | opening texture file ./_textures/coke_can_diff.exr for reading...
2014-02-22T16:08:16.912807Z <001>    18 MB info    | opening texture file ./_textures/coke_can_diff.exr for reading...
2014-02-22T16:08:16.912880Z <001>    18 MB info    | opening texture file ./_textures/coke_can_diff.exr for reading...
2014-02-22T16:08:16.912952Z <001>    18 MB info    | opening texture file ./_textures/coke_can_diff.exr for reading...
2014-02-22T16:08:16.913030Z <001>    18 MB info    | opening texture file ./_textures/cutting_mat.exr for reading...
2014-02-22T16:08:16.913147Z <001>    18 MB info    | opening texture file ./_textures/dish_cloth_01.exr for reading...
2014-02-22T16:08:16.913236Z <001>    18 MB info    | opening texture file ./_textures/double_bed.exr for reading...
2014-02-22T16:08:16.913313Z <001>    18 MB info    | opening texture file ./_textures/files_diff.exr for reading...
2014-02-22T16:08:16.913447Z <001>    18 MB info    | opening texture file ./_textures/roof_tiles_01.exr for reading...
2014-02-22T16:08:16.913529Z <001>    18 MB info    | opening texture file ./_textures/roof_tiles_01.exr for reading...
2014-02-22T16:08:16.913620Z <001>    18 MB info    | opening texture file ./_textures/roof_tiles_01.exr for reading...
2014-02-22T16:08:16.913704Z <001>    18 MB info    | opening texture file ./_textures/roof_tiles_01.exr for reading...
2014-02-22T16:08:16.913789Z <001>    18 MB info    | opening texture file ./_textures/kfc.exr for reading...
2014-02-22T16:08:16.913939Z <001>    18 MB info    | opening texture file ./_textures/guitar_diff.exr for reading...
2014-02-22T16:08:16.914015Z <001>    18 MB info    | opening texture file ./_textures/guitar_diff.exr for reading...
2014-02-22T16:08:16.914088Z <001>    18 MB info    | opening texture file ./_textures/guitar_diff.exr for reading...
2014-02-22T16:08:16.914238Z <001>    18 MB info    | opening texture file ./_textures/kfc_pepsi_diff.exr for reading...
2014-02-22T16:08:16.914427Z <001>    18 MB info    | opening texture file ./_textures/face.exr for reading...
2014-02-22T16:08:16.914501Z <001>    18 MB info    | opening texture file ./_textures/mc_connalds_bag.exr for reading...
2014-02-22T16:08:16.914594Z <001>    18 MB info    | opening texture file ./_textures/mc_connalds_bag.exr for reading...
2014-02-22T16:08:16.914706Z <001>    18 MB info    | opening texture file ./_textures/office_chair.exr for reading...
2014-02-22T16:08:16.914784Z <001>    18 MB info    | opening texture file ./_textures/house_front_side.exr for reading...
2014-02-22T16:08:16.914890Z <001>    18 MB info    | opening texture file ./_textures/kfc.exr for reading...
2014-02-22T16:08:16.915007Z <001>    18 MB info    | opening texture file ./_textures/post_office.exr for reading...
2014-02-22T16:08:16.915077Z <001>    18 MB info    | opening texture file ./_textures/aircon_wall.exr for reading...
2014-02-22T16:08:16.915250Z <001>    18 MB info    | opening texture file ./_textures/chimney_pot.exr for reading...
2014-02-22T16:08:16.915323Z <001>    19 MB info    | opening texture file ./_textures/back_wall.exr for reading...
2014-02-22T16:08:16.915433Z <001>    19 MB info    | opening texture file ./_textures/kitchen_surface_diff.exr for reading...
2014-02-22T16:08:16.915514Z <001>    19 MB info    | opening texture file ./_textures/carpet_01.exr for reading...
2014-02-22T16:08:16.915594Z <001>    19 MB info    | opening texture file ./_textures/wooden_shelf.exr for reading...
2014-02-22T16:08:16.915668Z <001>    19 MB info    | opening texture file ./_textures/carpet.exr for reading...
2014-02-22T16:08:16.915755Z <001>    19 MB info    | opening texture file ./_textures/curtains_diff.exr for reading...
2014-02-22T16:08:16.915840Z <001>    19 MB info    | opening texture file ./_textures/back_brick_wall.exr for reading...
2014-02-22T16:08:16.916063Z <001>    19 MB info    | opening texture file ./_textures/shoe_box.exr for reading...
2014-02-22T16:08:16.916140Z <001>    19 MB info    | opening texture file ./_textures/skateboard.exr for reading...
2014-02-22T16:08:16.916214Z <001>    19 MB info    | opening texture file ./_textures/skateboard.exr for reading...
2014-02-22T16:08:16.916296Z <001>    19 MB info    | opening texture file ./_textures/sofa_diff.exr for reading...
2014-02-22T16:08:16.916366Z <001>    19 MB info    | opening texture file ./_textures/sofa_spec.exr for reading...
2014-02-22T16:08:16.916433Z <001>    19 MB info    | opening texture file ./_textures/sofa_cushion_diff.exr for reading...
2014-02-22T16:08:16.916501Z <001>    19 MB info    | opening texture file ./_textures/sofa_cushion_spec.exr for reading...
2014-02-22T16:08:16.916625Z <001>    19 MB info    | opening texture file ./_textures/chair_tex.exr for reading...
2014-02-22T16:08:16.916700Z <001>    19 MB info    | opening texture file ./_textures/chair_tex.exr for reading...
2014-02-22T16:08:16.916777Z <001>    19 MB info    | opening texture file ./_textures/laptop_screen_diff.exr for reading...
2014-02-22T16:08:16.918536Z <001>    19 MB debug   | assigning entity "Home_set_01_laptop_light_mat_laptop_screen_edf" to render layer "Home_set_01_laptop_light_mat_laptop_screenlight_emission" (via rule "scene_root_assembly_Home_set_01_laptop_light_mat_laptop_screen_edf").
2014-02-22T16:08:16.918565Z <001>    19 MB debug   | assigning entity "_laptop_fill_laptop_fillShape_edf" to render layer "_laptop_fill_laptop_fillShape" (via rule "scene_root_assembly__laptop_fill_laptop_fillShape_edf").
2014-02-22T16:08:16.918584Z <001>    19 MB debug   | assigning entity "light_sky_edf" to render layer "light_skylight_emission" (via rule "scene_root_assembly_light_sky_edf").
2014-02-22T16:08:16.918602Z <001>    19 MB debug   | assigning entity "light_mat_sun_fill_edf" to render layer "light_mat_sun_filllight_emission" (via rule "scene_root_assembly_light_mat_sun_fill_edf").
2014-02-22T16:08:16.918619Z <001>    19 MB debug   | assigning entity "_sun_sunShape_edf" to render layer "_sun_sunShape" (via rule "scene_root_assembly__sun_sunShape_edf").
2014-02-22T16:08:16.923747Z <001>    19 MB debug   | assigning entity "Home_set_01_constant_surface_shader" to render layer "window_matte" (via rule "scene_root_assembly_Home_set_01_constant_surface_shader").
2014-02-22T16:08:16.923908Z <001>    19 MB debug   | assigning entity "Home_set_01_laptop_light_mat_laptop_screen_surface_shader" to render layer "Home_set_01_laptop_light_mat_laptop_screenlight_emission" (via rule "scene_root_assembly_Home_set_01_laptop_light_mat_laptop_screen_surface_shader").
2014-02-22T16:08:16.923923Z <001>    19 MB error   | while assigning entity "Home_set_01_laptop_light_mat_laptop_screen_surface_shader" to render layer "Home_set_01_laptop_light_mat_laptop_screenlight_emission": lights/edfs and objects/materials/instances cannot be assigned to the same render layer.
2014-02-22T16:08:16.924408Z <001>    19 MB debug   | assigning entity "light_sky_surface_shader" to render layer "light_skylight_emission" (via rule "scene_root_assembly_light_sky_surface_shader").
2014-02-22T16:08:16.924421Z <001>    19 MB error   | while assigning entity "light_sky_surface_shader" to render layer "light_skylight_emission": lights/edfs and objects/materials/instances cannot be assigned to the same render layer.
2014-02-22T16:08:16.924440Z <001>    19 MB debug   | assigning entity "light_mat_sun_fill_surface_shader" to render layer "light_mat_sun_filllight_emission" (via rule "scene_root_assembly_light_mat_sun_fill_surface_shader").
2014-02-22T16:08:16.924452Z <001>    19 MB error   | while assigning entity "light_mat_sun_fill_surface_shader" to render layer "light_mat_sun_filllight_emission": lights/edfs and objects/materials/instances cannot be assigned to the same render layer.
2014-02-22T16:08:16.924473Z <001>    19 MB info    | frame settings:
2014-02-22T16:08:16.924473Z <001>    19 MB info    |   resolution       1,024 x 1,024
2014-02-22T16:08:16.924473Z <001>    19 MB info    |   tile size        64 x 64
2014-02-22T16:08:16.924473Z <001>    19 MB info    |   pixel format     half
2014-02-22T16:08:16.924473Z <001>    19 MB info    |   filter           gaussian
2014-02-22T16:08:16.924473Z <001>    19 MB info    |   filter size      2.000000
2014-02-22T16:08:16.924473Z <001>    19 MB info    |   color space      srgb
2014-02-22T16:08:16.924473Z <001>    19 MB info    |   premult. alpha   off
2014-02-22T16:08:16.924473Z <001>    19 MB info    |   clamping         off
2014-02-22T16:08:16.924473Z <001>    19 MB info    |   gamma correction 1.000000
2014-02-22T16:08:16.924473Z <001>    19 MB info    |   crop window      (0, 0)-(1,024, 1,024)
